temperature,clouds,humidity,panelCapacity,solarOutput
12.839314496765809,27.67541319513086,79.76716923645152,13.743670988433914,7.84
6.809091556421523,55.817118389044076,57.40920165425428,5.490194334579701,2.65
18.013213230530575,34.700233541219994,38.50454098226945,9.329237045677699,5.91
20.54709158757928,93.28676901266331,33.23423508926305,1.3203945315599839,0.29
15.853961270955836,92.2645139603572,13.397258527069004,3.880602120679044,0.93
38.14950036607718,50.23718199720955,62.48756456947414,2.7495293693487755,1.29
19.270133067743572,32.78839940182585,30.696527386093077,5.55513928582691,3.72
16.23738038749523,73.71324139566391,23.332052981474476,2.9003437104621232,1.12
26.70784332632994,3.671294348306664,68.84469674449099,14.146290505771676,10.73
10.636968998990506,47.47690060436513,71.3088332039394,1.551758141975168,0.74
37.08787923016159,33.63233942703335,77.69394030318993,12.737069511874962,6.99
7.982025747190833,92.05358851025547,55.32192067047323,3.6734487856859106,0.79
44.47547746402069,1.2003027272682543,90.46491446834979,18.95806768638004,13.04
35.889790771866295,55.28148757183491,94.2708478058405,18.72878738908723,7.32
12.948627261366896,74.0663581066626,82.66338458132405,5.28455894789829,1.57
5.220884684944096,48.50179875240413,67.20341338073685,12.674004666237561,6.18
37.618457138193364,8.540303016272166,37.33488582320698,1.5321010699767101,1.18
33.274293753904686,97.24613900279022,98.4650429458199,18.703982317972308,3.1
34.160286721639494,51.801043137609796,34.67225504727445,10.936758855642484,5.26
35.85081386743783,61.41862443190114,28.239122979138795,1.8212398769378009,0.72
7.961786069363614,23.660978270750732,49.79387024079245,7.5074998671546105,5.0
19.338629141770905,48.34980851068038,15.115651364114962,2.4601397753634497,1.42
9.634762381005189,42.914949195832186,98.06450182046117,8.465944348093839,4.08
39.52413703502374,7.489584200198374,62.959020077478236,13.728600501065138,9.99
29.931925073102317,10.616035354746723,60.12568824977577,9.927908252787352,7.22
18.235920994105967,83.74725196187745,69.02166519097479,8.290721319669636,2.09
7.542334011440945,23.981995220659023,54.7321282999486,3.2639838652688313,2.28
17.439292868626488,19.495827149863054,12.885716538508742,5.65384186817947,4.01
18.007332881069882,50.49114512501392,65.10801599563571,2.9027224670286715,1.4
34.18424713352256,76.87471313625129,74.45564892607875,16.342475901476554,4.5
30.502298854208526,6.194651857898792,47.507415456164786,3.5695567317097288,2.57
40.48850970305306,57.680791963825584,78.15660148640737,12.312093964428977,4.78
23.888597006477973,11.921044284057336,30.430116940457854,7.512067858188072,5.9
9.783769837532068,3.6461050825618457,29.914893195956562,5.293589308448486,4.62
33.5297914889198,5.274395216221739,24.527528891881655,13.149900350349972,11.03
35.4314019446759,83.41641082084413,43.479528381024565,9.683043878161872,2.67
27.45108790277985,11.797248362806156,86.23108318501752,8.602763878406623,5.8
35.83868719818244,4.515136441229195,84.51208559341579,12.26418809295221,8.78
24.75182385457563,43.789988714291226,44.45417871671534,10.334084941310014,5.73
25.909313175279763,84.39934719420248,63.02068623822129,6.7661999624796545,1.75
22.101640734341984,26.240837648930192,74.87346848274241,11.62216446753978,7.34
6.0167650697638075,42.17126175259164,31.70860971652207,13.720472954463197,8.45
9.315657079732178,3.9922532563751223,25.132697730527237,1.5071700131502315,1.22
6.25716742746937,44.907851413487585,97.48863938910799,9.851562849245832,5.01
30.456416450551217,57.761308063713365,65.58015818886567,2.0959824070873316,0.82
17.574239243053068,57.090705375214476,98.32741496502975,4.54170286729411,1.78
25.342827646588113,33.242669217436514,40.398038841900615,11.649665947481488,7.01
41.30265895704372,31.55331806631355,73.27285299767183,17.457589390046035,9.66
14.971689165954999,10.662361893659789,30.034327288711395,17.773307904581213,13.29
21.415316921425188,36.67983206462684,33.508015414652164,2.328936192633994,1.51
35.22204554172195,9.949466887296465,56.07119091426616,8.962996639447425,6.77
14.151926619664899,76.65959447120517,38.76563129572641,12.077123177086474,4.08
8.079196393151719,96.62742977481858,25.0859407456526,3.794328186456525,0.75
16.590058116550722,97.00744566667069,33.65926317903934,15.543212118150661,3.21
11.448851490160177,86.50710993753938,13.217355501927818,15.140469910307537,4.42
42.18790609370292,60.07921493396191,73.3981259329738,18.1634792604291,6.8
37.32481518257668,70.086569724388,54.290499137727544,1.1612342295854172,0.41
30.33615026041694,28.520580268041407,18.481875976407306,5.117000635791051,3.46
39.85842360750871,63.077042017262066,25.45245938156421,16.716547570661113,6.83
37.14688307596458,45.56495494398774,19.22810843013796,13.741020965711773,7.09
12.462802355441433,48.20173397769325,65.13335274482888,17.993407220271326,8.84
40.70235993959911,75.7776560375158,18.47893272512444,2.086413436075064,0.63
26.573689676626028,28.191835559725163,77.88540997316944,12.342315348612415,7.23
37.2976062065625,31.803961169451988,11.845982738835206,11.811884922979809,7.7
40.84365199693973,92.46417911286366,32.44382091963029,1.6778139108501149,0.37
17.720138998874553,5.622429485097225,90.16000083027164,10.756919461337187,8.37
9.40207698110707,48.56342984133404,74.66781863100215,12.58088591488856,6.11
14.117406501677667,91.28008004078617,16.567149963311895,4.634570309840037,1.14
22.08431154505025,61.0363007818157,83.90134940366617,6.193262079368596,2.32
37.72059063689972,54.64070742121321,54.37316093861843,13.166599579657003,5.9
39.429223330253734,24.974417922935523,86.21047244519463,9.897718004399207,5.23
5.278085221247628,34.327548906444825,64.06657970053541,17.30225949379821,9.77
25.42989210310263,85.20484158046929,71.36497288295729,7.505253554174579,1.94
21.69644012595116,55.921813176845816,99.41514043561374,6.066533509375822,2.41
13.88431241882921,51.47421937567799,30.910199133161637,19.712452866552013,9.33
9.794614693347313,9.957971354002893,66.15510172852495,18.311579632471584,14.25
18.504606856145116,1.6028156455123121,51.42892510516585,1.5508621549806172,1.23
42.71638815650077,96.36851886870491,13.550675763042229,15.643843690824752,2.73
17.928117280830207,37.698616728684165,11.302357735257853,3.096360702678856,1.82
25.751624869734645,60.32130620995043,20.73057200360728,1.5222187017580482,0.67
33.12075835580711,7.971507318728499,68.41825664846934,6.200214803360629,4.21
19.54518409517176,68.31142857230465,61.0446779122053,6.117571702160982,2.35
43.87128330883843,93.2566708705961,59.80866050473547,16.567056484592328,3.01
43.497891797684446,57.56652529974197,12.867108627543407,14.502677672913867,6.71
15.071291833014566,12.611532237541056,52.237269672400636,19.650579119308272,13.86
24.88994023569542,58.172152747347674,93.21605360582757,14.51874510592455,5.83
17.035132392670786,76.63472131046524,45.7832682379582,8.94685551186491,3.0
16.393619775098706,40.64165365740187,66.24302228096107,14.27962555795912,7.92
6.475477894181312,87.98377479414678,80.18368080608292,19.98972227654164,4.67
29.382573359195874,64.86829533573645,80.55327512276989,14.492695768688034,5.66
25.10716092915446,89.92489182892025,56.73520741557442,15.471945763626048,3.4
7.059150049999574,62.35053112473372,87.21567508621027,18.82893528861493,7.2
16.14585856946446,13.128797200482422,45.224028402737225,3.1593739649219836,2.53
41.33063543866615,30.96917111051891,89.98238933063185,14.39090157550681,7.02
14.582475626678896,20.17949482524569,31.620444975599078,17.16531320138153,11.57
10.795794883648924,90.88264977168623,35.219476629151394,19.13319340419697,4.3
24.57811041110252,76.04000672874827,14.780856177910099,5.008416504522288,1.8
44.42601816442403,67.6398368910006,81.60236528880546,10.57465114676064,3.26
14.682210860460017,30.096631963162167,47.5349712609435,13.930542105245154,8.41
31.885421896235144,18.40447720502135,30.620495252025915,5.701886860525411,4.05
35.4647846131487,75.64510879889119,30.861124985492168,12.408984401755207,4.1
14.505501759695987,47.41579458790797,91.12599471063099,5.893996867461988,2.65
34.12865394447438,22.578955215062912,85.05249404149332,7.335683390101298,4.26
19.711325308770128,61.66219781652751,59.8177796821465,9.388855233706437,3.95
30.292233223743178,4.0333852138451975,65.4499720374149,11.054611876184772,8.98
30.34118843043579,32.61702541282535,52.68930134952619,9.537951560877861,5.84
26.43098736299034,46.85569945911347,45.249988859092795,10.370714875970656,5.66
8.611590802176332,14.795833410940585,92.39291930964983,6.67318636947756,4.34
38.41209982356952,98.46544775908396,21.305143316827184,4.020336786429981,0.68
17.83120259886943,20.909736458961426,47.66021107446051,1.899649569209949,1.31
12.46074041599417,13.035313004326554,41.01057171890878,4.723595727341687,3.77
6.631005662190557,20.35348738868964,54.83356482260335,12.056929188609878,8.25
28.635717727529673,76.90611331597242,51.186868709065756,15.936193508259516,5.28
32.1025744736913,42.55056592718428,56.700057848597325,4.215704351414995,2.37
5.663513157114246,56.541593975253804,22.592707950429467,3.062551797680321,1.38
25.48372233197124,2.1009156986360744,56.182735136194935,15.236516850435756,11.37
14.059831007917518,3.4431308573314556,31.81769324984898,6.798008280208504,5.4
30.806911616377995,44.582554982701616,26.589821408937212,19.078489345319696,10.24
11.974657160199659,81.66552432016235,15.83507969075721,14.572041441597088,4.25
32.63750952409864,88.52388787075652,78.63873028805268,7.208364897617587,1.67
20.469413852021496,8.670656759564022,48.4697728770904,6.501312208080393,4.66
42.46919954946938,53.836310210102276,66.39793149805826,10.950269339154872,4.43
10.50083776583973,91.32296862792705,75.4834008974269,2.503748697285979,0.5
18.642654042010342,38.797275439788635,71.13849987821982,3.235853740260681,1.89
9.538940849623563,82.95658314283686,52.345064718071406,4.341299745007658,1.24
41.98774473114251,13.36956543994362,44.91086760565568,15.719748272786644,11.54
40.09357413523924,93.53944896677987,43.836391867659735,10.763289826113327,2.28
15.317665108606224,75.14233175313026,67.60439172370508,1.2007753327144157,0.38
31.39936184136716,94.13343927869016,54.531491944768604,13.796814021970071,2.6
37.688888008048636,67.66172335525064,86.42190231896595,9.050113394549445,2.83
27.208032463978494,36.3403931999427,88.72317858940409,10.70619493431216,5.46
26.18602313424026,93.81811725247225,25.35043402058666,5.068208624845775,1.14
14.674091636018067,27.556677630917846,22.26102863911531,11.483862339487969,7.32
8.72411071223597,33.21725220617326,66.73608334323995,19.603911555278284,10.7
40.88863031813307,70.08084180017403,37.11031732560515,2.3954491291094677,0.84
41.016722286533216,76.53162995253862,11.671364688858898,6.3944305936241825,2.11
30.32405829093072,92.94034838491538,89.97784024266596,5.6169542643557655,1.09
18.561191641948028,20.48024090562095,30.421069051942744,5.722436904272412,4.07
18.968382984506434,79.7998035219224,93.63525865172282,8.19542079374217,2.34
34.038227154809576,73.85460533969635,74.56910057904282,16.54408591013918,5.11
40.884410398103086,6.379455625359787,78.63881409203358,18.34431510932336,11.69
40.48345697060469,38.722314121020695,28.13153462138444,4.842086661720494,2.82
36.19502183430495,28.27654570600986,31.077498305513164,11.316048821014142,7.7
30.68126584617151,30.44904243540304,56.914097844165916,13.101080471144126,7.33
8.365598599801952,98.29468795547008,25.488986738487597,10.914722012913053,2.01
11.46514856378455,64.27774134799279,37.48885234147291,9.247451489741472,3.84
40.94216754108317,71.76761577934995,38.93162301530241,4.6475346113255185,1.46
29.257162386383598,97.66176373150091,24.36669399274877,10.276167824785531,2.05
5.367882064665186,37.72017824576387,28.466455005564466,8.623081726515249,5.07
9.058861714641285,80.1840168452806,80.96966578074309,16.115703887543123,4.68
31.54007076432223,43.45309633044954,25.047626909254156,15.508482824096909,8.84
5.2024633538487475,86.95336718149798,12.561165265953024,3.5459749429077436,0.99
11.432322056699945,18.06575413113032,66.64194483660447,2.681861998698284,1.75
26.949351574663446,94.76861770642796,97.8384807453205,18.254924921322555,3.11
32.67580790770773,21.877170841087967,39.809243316080924,11.174659390325456,6.99
31.078450380104023,32.622050698093155,20.679013287662706,17.298217808369223,10.53
13.970772378422392,75.61922341067805,61.33485928307777,2.104871290761622,0.66
33.48716885390144,39.37551415654067,91.57187899860816,11.003796713910974,5.75
14.489963499872003,60.82113767664467,80.5655601845631,11.249103776948491,4.38
18.01598792637071,44.45735010694285,66.02642815714444,17.35333861830085,9.35
34.85965620472096,74.23699370897819,38.355084694683946,2.8545899663644425,0.93
30.98531596188859,22.833125236861086,58.769215594859794,5.568465709842277,3.77
38.96893641976712,5.8457987236877,18.21203571738298,8.724227963853249,7.43
31.304515692013734,29.992939747306625,71.10508818526029,17.450988032978902,9.76
27.732344133418863,47.43086648684303,75.25864170078857,18.838782986340775,9.59
8.746990713123699,16.80200521926786,96.85284606189269,19.86176777227893,13.08
19.70863212237734,35.47972896563887,33.43576228705645,19.224676242711908,12.5
15.608094707269018,39.998301829356855,11.661077713872038,1.1128933610427338,0.7
14.759585735163343,5.739184368827354,59.104761798443555,1.9064584876235688,1.47
43.920422190097824,58.33072481842046,73.6111453957133,3.8045295639941847,1.39
20.723908986670416,88.43434279712875,81.13667282946892,7.6283798386351895,1.61
40.681862207084535,15.174291295305242,27.436503972232956,16.768442588752215,11.94
30.245545039890516,59.7808013401514,33.55775821333213,17.96046771137413,8.5
36.79245214166593,66.47392049108463,56.13318327405667,4.549853719597078,1.71
25.105483724207684,41.93346804192883,39.75407289730016,12.773618880774464,7.02
28.076155385054363,70.109758736427,87.44603379287005,18.429877716240256,6.4
24.700707752754557,41.0731543491012,52.63841383648482,9.810902982695096,5.69
12.80971951192178,50.46372879774349,81.96207796918027,2.9673278671028953,1.32
33.89808461046022,0.735304455442698,62.255778443411835,9.698459351607873,6.87
16.23089449763423,69.17201141346888,79.57811274554008,8.140103143473087,2.65
5.972638657258154,66.13426789447244,39.94056878772915,11.975501925254132,5.09
30.818891836286713,3.8400877326344562,84.827495973728,9.33451500373497,7.12
12.084427176281958,36.82501073951331,34.71150839959194,1.3295726102206409,0.78
42.61834337411657,97.90318407916673,59.148892720296175,19.885956934859752,3.09
43.157143080103495,42.07365625686168,29.26064018564868,11.327264516880847,6.23
41.59457560881794,50.19454051318417,52.7973869463574,9.99898435420758,4.86
19.806348010217775,90.99301581597186,38.63576885578328,19.137730058577027,4.65
5.618264661154697,71.72618758657563,34.00330875734928,3.9613469841544653,1.48
42.132742503509014,58.20701311242236,97.02865162252337,4.595514448359717,1.6
22.127365932692573,79.78046813410725,24.406669493805758,16.352280232192886,5.23
43.666192761746785,86.43662664559733,80.85932537116557,5.955790520475166,1.24
43.54479908357011,45.68880717372669,98.57484635348935,16.18531501953901,7.26
39.120378218694405,47.51083649318354,11.791133536607004,6.1591361752615486,3.15
16.77795568278343,38.60509356518358,72.91246726378856,1.6305649742750283,0.94
20.403909144077012,96.67061400184606,32.76206250006584,10.823279753847604,2.08
39.045466860674274,69.71662542903503,13.6439041895474,4.737042248410367,1.84
17.676880206251106,8.322306620807229,46.260062106096775,15.399079565716951,11.74
11.7797098674437,86.29596233130185,94.16960291537875,13.182793031410814,3.03
27.272050498334007,48.05599408362681,11.058858493029792,18.548450691580438,10.4
42.44619096643124,6.875390642248746,62.90971227368035,15.876778788048982,10.3
32.84119186699892,54.971725516331105,55.12568307357919,4.43474314197381,2.11
27.802446803574597,41.716427897570206,88.60457479339428,16.203006496631133,8.2
8.88705975083074,87.7749404862625,17.560154306856308,13.193003851466441,3.51
29.60028906796679,20.399460360938736,71.33734268979853,13.710081193451874,9.38
44.60215400417053,82.6464609492183,71.20987285899496,16.812994833432825,4.32
10.60336060946096,55.768869118545275,70.21720151760549,11.902657314589865,5.26
25.73318609454947,5.461030321346905,94.81010454415333,9.854066772707245,7.53
40.094922877118215,97.18453013254846,84.07787761061924,13.09617967181583,1.93
34.63074471016817,51.26152441031999,13.777545361915541,6.661191150208823,3.15
32.88062963981072,29.08768542315825,52.39745656340619,4.469345490654886,2.77
33.09936335948437,46.94068419892581,45.81577505812001,12.715168923353682,6.25
19.379646048790207,85.7857783517489,37.91324989817218,5.443119012624076,1.45
16.743673770579733,30.49031243850635,50.62030526386876,2.518387077585528,1.54
37.374446219140545,19.26763964867003,44.577476643337974,1.0105295071198244,0.67
37.404535787167234,12.907124693088146,48.91005098907988,12.558068626601276,9.28
39.68289274320415,29.785939839021125,98.13356790477782,7.8808268861245,4.2
41.529622102258855,78.00480870400435,17.976967727462267,15.293908442795663,5.08
25.453695954437514,47.16263651952617,93.00077828548568,8.128351567948947,3.98
25.060651787487984,22.748160369353997,53.221304212392404,10.234065516526307,6.66
36.931807158671006,16.61849996097492,66.13680209495871,8.734614483492313,5.5
30.998557231110606,33.27294765103791,84.71646699559244,13.360921031077577,7.11
33.07867509030814,93.99243728857088,42.441672623433,7.766644078284396,1.65
36.83170677744404,34.30267125900244,48.73797172791702,19.31158534890387,10.16
40.60021367270265,98.81240759546354,46.856663225084255,18.786792745372072,2.91
18.51980627406143,48.523045576535615,43.725792028218386,17.112530150488347,9.42
20.02331810559776,17.916391829015087,93.29763894822054,18.485705140882214,12.19
8.75927759363476,89.11400917935094,84.60369020737109,9.533654080728429,2.01
28.13120563984696,46.03553731348269,19.809999087667848,11.192177539000351,5.9
6.437690951869683,70.96713435045244,19.731101722938643,15.099759258606644,6.14
23.623920725298404,98.37115832091517,48.50825633676921,14.226772573832282,2.69
26.705785388303063,5.0175350319974,18.879163905952815,17.922893316503945,14.58
16.461650085131375,9.669455978756714,65.71837857440076,14.610289517877211,10.69
28.63333042276043,72.04567414627562,22.932244653556054,19.95980945634075,7.72
6.220009997561977,28.1825003295472,57.013593757012096,7.62161019680023,5.05
6.493927549968577,18.430139695009906,10.649795230334597,16.82695710254894,13.65
37.904022426386334,3.9361879819729495,38.493671357138204,14.25506163382062,11.06
19.407625656450517,2.1846711986201806,70.94716513053899,14.136342459085354,11.76
10.08242050607539,77.4485603119791,53.56350462050636,7.1908763020549795,2.2
25.889730402192175,13.443342736955,98.04425373990892,15.926434056037428,9.94
35.799742123944434,46.77206159711509,88.66934164595897,18.107144424604385,8.43
13.632841099873726,60.5896815179483,42.31637011388361,5.152420768890696,2.26
29.91561903276001,42.835180056884624,14.093788732504713,12.884439905217379,7.85
8.41389859975072,2.7106652336233106,86.10636701035169,8.45056175295273,5.9
7.067268846744308,78.35015025879089,92.01108792832042,19.801414266602663,5.89
26.25418526272592,1.0513224541653488,83.85646540771332,10.09782350080195,7.4
26.62540486440426,76.1889894377484,21.515494682778836,5.338083302141911,1.88
30.497196059928264,89.33044937881228,99.81236209710589,8.25529487921482,1.57
34.04365334890646,43.28399210571723,33.27257993974965,13.422929406515898,7.36
44.03408317850138,53.554247309779825,75.1784421527533,2.445698055641949,1.03
25.65201393204781,47.698339261765376,91.72313887021494,12.468436484203515,5.68
17.918258917649837,38.920861862343884,31.21184028976385,18.693270424399064,10.65
36.80744779074814,88.74245353703603,91.74326992093594,17.156892965499157,3.56
15.833290050482969,89.39335106699905,37.85334212753803,2.285797196501684,0.59
22.558856828225444,33.581636464153455,97.87719001456506,19.874407696042294,10.5
8.138255253690637,61.5069754014698,35.31340183424271,14.275811550373703,5.98
6.0140297366183,92.69075621458641,95.80922422820517,4.08333566196645,0.76
43.505936587117006,96.20584989413516,14.819018580340742,1.2359056942190465,0.25
38.439204820488236,50.895904042204755,73.83448105028317,4.254370089550876,1.81
32.83896824374792,45.28248052843268,57.890002045330334,16.92534249302903,7.8
21.358117776570793,27.869431592852578,53.00893694104576,1.4111471739581112,0.95
11.93177280283383,95.887187319041,30.114488283025597,5.429798768743645,1.13
11.257481706843443,14.281430447286736,73.50362107988428,15.388806311362632,10.11
15.009715926583812,57.9829576047725,27.17285423016764,12.136100182064567,6.14
26.969066588244818,28.255026751863888,59.75576163862914,15.871978496843646,10.08
33.583836908002496,27.90082903477966,32.79208267362257,15.17685957270897,9.75
31.40789506870925,40.496858737618844,96.00592418032205,1.9614263553142899,0.94
16.197355877837715,99.87929358156545,12.576807445208754,17.95771696278888,3.46
43.19461122652776,5.4966306839822066,27.97554521001129,5.313604851363105,3.87
34.51587666783074,57.85418182035315,31.807954574870294,11.514456364365511,4.93
27.174162100456027,8.257215803527718,47.266104319103476,13.241474974027797,9.62
29.46882984937409,15.452082999051896,30.945721768304818,4.203936006816813,3.26
21.784002497111597,43.95629417728987,54.22141812419067,19.548393877318514,10.61
14.909239580046298,51.04601313464413,88.5218970932685,10.274963165658871,4.71
19.238907146050465,25.8792408364524,74.08570792682536,2.0952112163504752,1.25
35.31384441857476,31.645713087441617,62.196578248159994,18.807978850778966,11.05
5.575739545190235,8.696702025593305,18.010286018441167,12.139089020672094,10.5
9.64290562027665,30.32197838442505,72.4592897550348,14.28467076164615,8.36
6.84010568087011,96.6558439380544,24.97728558798459,10.978340008750259,2.29
6.6291520927588055,94.47073816724817,80.77306473655281,16.860021140762385,3.12
39.21842336044029,33.4878290136985,32.50510826591379,1.629535781671007,1.0
33.146314375200944,57.08539362787616,47.53438554888108,6.099188940265807,2.46
23.96695316349301,90.95953911109443,41.54231820861351,9.923318771651152,2.31
8.91336642604006,0.6183822640896675,87.29325232073711,2.455468709960491,2.01
24.664635004673293,81.06835703375918,21.38900128420673,14.412226717206506,4.83
23.938870831222626,94.83695527889189,60.90803941463098,8.479604867057175,1.6
11.928074796400608,9.132573433355706,22.7855448498756,6.180691815094737,5.01
22.35406596951892,16.144768603292103,73.4316252518968,1.064198089359833,0.68
20.94018937589494,96.07463027713554,91.45703150150331,14.67677592324912,2.72
29.63400392208866,53.75401436403463,49.11468884805281,16.842376868584374,7.91
30.40374603470575,1.4196634471723701,53.92830342384783,8.50577017794847,6.63
6.812160390881781,25.763199876352914,93.4680552834486,11.720141563633945,6.56
19.98450458505885,44.99436742688596,56.889224978442144,5.32604589266237,3.0
30.034396628569453,69.29089110247676,53.88385942446048,12.82175527932253,4.62
25.125450343203507,73.31603781367996,62.049619243387376,1.23061170798881,0.4
39.25959364753289,99.54215129254561,72.03067627266567,10.28423404487641,1.5
31.3477452647578,28.7511199383759,19.619503757832824,13.239904154973154,8.45
11.517377083257188,53.82201018684752,83.89994749673644,18.445643691364946,8.22
7.822749896017194,53.332354785960504,49.195452470793334,8.245380525323402,4.22
30.696771128252625,40.56452594472375,16.511365890773696,15.538613856639566,9.65
6.0604524216648725,16.91618938424202,80.75644022783918,12.356053568926514,8.23
28.43102325093853,97.74565631838425,43.925497451764485,18.61323014557653,3.54
42.6092096569983,85.3317186666586,19.033074558554855,8.569175837529182,2.18
28.01896711503516,49.83330282942372,67.04011355889256,7.062811457586772,3.22
20.526797048260875,60.32454226840298,89.21182180902775,17.855697975188733,7.57
30.731528737694127,22.72610535596623,89.89781584725877,1.9356436267574932,1.13
23.330115619660667,54.37870703917469,96.18971273280759,3.591322465739859,1.47
26.8246715726374,69.49701331214759,88.09349137900192,2.5656842570968443,0.93
42.658592351061,51.51670283865888,10.19268274109277,17.01908917495165,7.77
20.44410551203097,99.02851705849413,44.22170497720512,1.2015410440360683,0.22
43.44762255295657,61.13416562477262,83.66883219149527,17.371485954443916,6.64
41.21402567824255,37.09737125921691,42.96277053986268,9.574088112054069,5.24
12.831645391571858,77.21520276158381,64.13936557417355,1.0764802982254442,0.31
7.774452035006618,17.046251158164203,64.56852526370788,8.631258367028796,5.88
9.031120055097066,38.451581370626656,42.852277363494075,4.549215979855676,2.5
5.728873026061989,34.69589503775858,91.40265345531589,12.863609261971098,6.93
8.777718430237137,43.180709510777724,55.29055108475058,13.907817008511284,7.84
32.320270936654275,78.17798259287262,51.83057853437507,10.263023837694996,3.04
7.8475459384091595,48.41730321634075,99.77623710957063,1.7698709833537294,0.79
17.75902521175045,79.40144502659628,54.4150327665355,13.466447282976835,4.09
38.79501243877818,57.64889031398659,26.055842673572293,16.9987368885049,7.58
5.930877429433035,34.206943465755536,56.17624805770942,14.686161269201628,9.26
37.578739303557434,80.99787436834724,83.2615061967937,16.769200460151055,4.13
16.274190990936,23.828967055309157,79.91742942084532,4.8096809474668625,3.18
9.72659310486625,22.43829797997955,80.9723588597624,17.88887085347317,11.5
32.86948661456603,50.45029240548358,73.72214055981206,7.121675562311293,3.11
30.15771387119536,26.084924596208893,32.87960461600194,1.2546914707878294,0.81
40.09888054108212,0.9087034951216322,87.58756772562083,17.024441280252343,11.65
34.40284175215543,64.82975272988016,90.40991188386386,18.89460411032981,6.7
